startup_name,city,industry,sub_vertical,investors,investment_type,amount_usd,amount_flag_check_currency,funding_date,founding_date,founders,country,region_group,year_folder,source_file
Greenlight Planet,Mumbai,Technology,Off-grid solar products platform,"Apis Partner, Eight Roads Ventures, Bamboo Capital Partners",Private Equity,60000000.0,False,2017-12-06,,,India,South Asia,2017,Dec_2017.csv
Fintobox,Chennai,Technology,Child Learning & Development Platform,Lightbox,Private Equity,7000000.0,False,2017-12-06,,,India,South Asia,2017,Dec_2017.csv
Mswipe,Mumbai,Technology,Mobile point of sale services provider,Eduardo Saverin,Private Equity,10000000.0,False,2017-12-07,,,India,South Asia,2017,Dec_2017.csv
The Label Life,Mumbai,E-Commerce,Home Decor and Online Fashion Portal,Kalpvriksh,Private Equity,3100000.0,False,2017-12-07,,,India,South Asia,2017,Dec_2017.csv
Cygnus Hospitals,Gurgaon,Healthcare,Super speciality Hospitals,Somerset Indus Capital Ventures,Seed Funding,750000.0,False,2017-12-07,,,India,South Asia,2017,Dec_2017.csv
eShakti,Chennai,Ecommerce,Women's Fashion Clothing Online Platform,IDG Ventures,Debt Funding,2300000.0,False,2017-12-07,,,India,South Asia,2017,Dec_2017.csv
Inshorts,Noida,Technology,Mobile News Curation App,Tiger Global,Private Equity,5000000.0,False,2017-12-08,,,India,South Asia,2017,Dec_2017.csv
Furlenco,Bengaluru,Technology,Furniture Rental Platform,Aamir Khan,Debt Funding,1200000.0,False,2017-12-11,,,India,South Asia,2017,Dec_2017.csv
Vahdam Tea,Delhi,E-Commerce,Online Platform Selling Indian Tea Globally,"Singapore Angel Network, Mumbai Angel",Private Equity,1500000.0,False,2017-12-11,,,India,South Asia,2017,Dec_2017.csv
Logic Roots,Mumbai,Technology,Educational Platform to Learn Mathematics,Village Capital,Seed Funding,50000.0,False,2017-12-11,,,India,South Asia,2017,Dec_2017.csv
Project Mudra,Bengaluru,Technology,Assisting Visually Impaired to learn through Braille,Village Capital,Seed Funding,50000.0,False,2017-12-11,,,India,South Asia,2017,Dec_2017.csv
Shopholix,Gurgaon,E-Commerce,Fashion and Lifestyle Coupon Platform,Munesh Khanna,Seed Funding,233000.0,False,2017-12-12,,,India,South Asia,2017,Dec_2017.csv
Fracktal Works,Bengaluru,Technology,Platform based on 3D printing and Digital Manufacturing,Hyderabad Angels,Seed Funding,,False,2017-12-12,,,India,South Asia,2017,Dec_2017.csv
Simility,Hyderabad,Technology,Adaptive Fraud Intelligence Platform,Accel Partners,Private Equity,17500000.0,False,2017-12-12,,,India,South Asia,2017,Dec_2017.csv
I Can Stay,Delhi,Technology,Hotel Aggregator Platform,HT Media,Private Equity,1800000.0,False,2017-12-12,,,India,South Asia,2017,Dec_2017.csv
MindTickle,Pune,Technology,Gamification Platform to train Sales People,Canaan Partners,Private Equity,27000000.0,False,2017-12-13,,,India,South Asia,2017,Dec_2017.csv
Nazara Technologies,Mumbai,Technology,Mobile Games Development Firm,Rakesh Jhunjhunwala,Private Equity,27000000.0,False,2017-12-13,,,India,South Asia,2017,Dec_2017.csv
DocsApp,Bengaluru,Technology,Mobile Application for Doctor Consultation,Bessemer Venture Partners,Private Equity,7200000.0,False,2017-12-13,,,India,South Asia,2017,Dec_2017.csv
Capita World,Mumbai,Technology,Artificial Intelligence Platform to Raise Funds,"Mohan Tanksale, Kiran Shetty, Darshak Shah, Mandar Mhatre",Private Equity,,False,2017-12-13,,,India,South Asia,2017,Dec_2017.csv
HomeLane,Bengaluru,E-Commerce,Online Furniture Marketplace,"Accel Partners, Sequoia Capital, RB Investments",Private Equity,10000000.0,False,2017-12-14,,,India,South Asia,2017,Dec_2017.csv
Tea Box,Bengaluru,E-Commerce,Fresh Indian Tea Selling Platform across 112 countries,RB Investments,Private Equity,7000000.0,False,2017-12-14,,,India,South Asia,2017,Dec_2017.csv
Transversal Technologies,Bengaluru,Technology,Hyperlocal Video Information Sharing Platform,Matrix Partners,Private Equity,6000000.0,False,2017-12-14,,,India,South Asia,2017,Dec_2017.csv
Curofy,Gurgaon,Technology,Mobile App for Network of Doctors,RoundGlass Partners LLC,Seed Funding,250000.0,False,2017-12-14,,,India,South Asia,2017,Dec_2017.csv
WeDoSky,Delhi,Technology,Provides Business Insights using Drone Imaginary,Mumbai Angels Network,Private Equity,,False,2017-12-14,,,India,South Asia,2017,Dec_2017.csv
Cash Suvidha,Delhi,E-Commerce,Online Micro-Lending Platform,,Debt Funding,2700000.0,False,2017-12-15,,,India,South Asia,2017,Dec_2017.csv
Purplle,Mumbai,E-Commerce,Beauty Products Online Marketplace,"Mountain Pain Capital, Suncoast Investments",Seed Funding,537000.0,False,2017-12-15,,,India,South Asia,2017,Dec_2017.csv
Sky Met Weather,Noida,Technology,Weather Forecast Platform,InsuResillience Investment Fund,Private Equity,,False,2017-12-18,,,India,South Asia,2017,Dec_2017.csv
Springboard,Bengaluru,Technology,Online Courses and Mentoring from Experts,"Costanoa, Learn Capital, Jyoti Bansal",Private Equity,9500000.0,False,2017-12-19,,,India,South Asia,2017,Dec_2017.csv
Peel Works,Mumbai,Technology,SaaS based Big Data Analytics Platform,Unilever Ventures,Private Equity,,False,2017-12-19,,,India,South Asia,2017,Dec_2017.csv
9Stacks,Delhi,Technology,Online Poker Platform,"Swati Gupta, Purnima Khandelwal, Maheshwar Peri, Sanjay Singh",Private Equity,1500000.0,False,2017-12-19,,,India,South Asia,2017,Dec_2017.csv
Your Quote,Bengaluru,Technology,Vernacular and Video Content Platform,"Axilor Ventures, E-City VEntures Atul Goel",Private Equity,1000000.0,False,2017-12-20,,,India,South Asia,2017,Dec_2017.csv
Spandana Sphoorty,Hyderabad,Finance,Micro finance institution providing small ticket unsecured loans to women,"Kedaraa Capital, Ontario Teachers'",Private Equity,19500000.0,False,2017-12-20,,,India,South Asia,2017,Dec_2017.csv
EasyEcom,Bengaluru,E-Commerce,Ecommerce enabler platform,"Ambarish Gupta, Aneesh Reddy, Bold Ventures, Vona Investments",Seed Funding,150000.0,False,2017-12-21,,,India,South Asia,2017,Dec_2017.csv
IGP.com,Uttar Pradesh,E-Commerce,Online Gifting Platform,Venture Catalysts,Private Equity,,False,2017-12-21,,,India,South Asia,2017,Dec_2017.csv
Indus OS,Mumbai,Technology,Regional Operating System for Smartphones,Omidyar Network,Private Equity,4000000.0,False,2017-12-21,,,India,South Asia,2017,Dec_2017.csv
Specsmakers,Chennai,E-Commerce,Online Spects Platform for Men and Women,Eight Roads Ventures India,Private Equity,10000000.0,False,2017-12-26,,,India,South Asia,2017,Dec_2017.csv
Foyr.com,Hyderabad,Technology,Realty Tech Startup solving real life Interior Designing problems,Jones Lang LaSalle,Private Equity,3800000.0,False,2017-12-27,,,India,South Asia,2017,Dec_2017.csv
Garage On Road,Noida,E-Commerce,Online vehicle service booking platform,Gaurav Gupta,Private Equity,,False,2017-12-27,,,India,South Asia,2017,Dec_2017.csv
CleverTap,Mumbai,Technology,Mobile App Analytics,"Recruit Holdings, Sequoia Capital India, Accel Partners",Angel / Seed Funding,,False,2018-01-02,,,India,South Asia,2018,Jan_2018.csv
EarlySalary,Pune,Finance,Online Lending,Eight Roads Ventures India,Private,15700000.0,False,2018-01-04,,,India,South Asia,2018,Jan_2018.csv
Wotu,Bengaluru,E-commerce,Food and Beverages,"Claris Capital, Mumbai Angels Network",Angel / Seed Funding,,False,2018-01-05,,,India,South Asia,2018,Jan_2018.csv
Daaki,Bengaluru,E-commerce,Sports Nutrition Supplement etailer,Rohan Agila,Angel / Seed Funding,,False,2018-01-08,,,India,South Asia,2018,Jan_2018.csv
Kinsane Entertainment Inc,Mumbai,Entertainment,Digital Entertainment for Children,,Seed Funding,2500000.0,False,2018-01-09,,,India,South Asia,2018,Jan_2018.csv
Lendingkart,Ahmedabad,Finance,Online Lending,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden N.V.,Debt Funding,4700000.0,False,2018-01-09,,,India,South Asia,2018,Jan_2018.csv
Appario Retail Pvt Ltd.,Delhi,E-commerce,Retail,Amazon-Patni JV,Private Equity,18840000.0,False,2018-01-10,,,India,South Asia,2018,Jan_2018.csv
Samunnati,Chennai,Finance,Agricultural Loan,"responsAbility, Elevar Equity and Accel Partners",Private Equity,23500000.0,False,2018-01-10,,,India,South Asia,2018,Jan_2018.csv
Sahajanand Medical Technologies,Surat,Technology,Medical Devices,Morgan Stanley Private Equity Asia,Private Equity,36230000.0,False,2018-01-10,,,India,South Asia,2018,Jan_2018.csv
Tapzo,Bengaluru,Technology,Personal Assistant,RuNet & Other,Private Equity,1930000.0,False,2018-01-10,,,India,South Asia,2018,Jan_2018.csv
Kuants,Gurgaon,Technology,Algorithmic Trading,"Pankaj Chopra, Ankush Gupta",Angel / Seed Funding,80000.0,False,2018-01-12,,,India,South Asia,2018,Jan_2018.csv
Razorpay,Bengaluru,Technology,Payment Gateway,"Tiger Global, Y Combinator",Private Equity,20000000.0,False,2018-01-12,,,India,South Asia,2018,Jan_2018.csv
Streak,Bengaluru,Technology,Algorithmic Trading,"Indian fintech fund, Rainmatter",Angel / Seed Funding,354600.0,False,2018-01-15,,,India,South Asia,2018,Jan_2018.csv
Newgen Software,New Delhi,Technology,IT,"Goldman Sachs, hedge fund & Others",Private Equity,20000000.0,False,2018-01-15,,,India,South Asia,2018,Jan_2018.csv
pi Ventures,Bengaluru,Finance,Venture Capital,"Sunil Kant Munjal, Hero Electronix’s corporate financing arm, Electronic Development Fund",Private Equity,25000000.0,False,2018-01-15,,,India,South Asia,2018,Jan_2018.csv
Rubix,Pune,Technology,Education,Polaris Fund,Private Equity,1000000.0,False,2018-01-17,,,India,South Asia,2018,Jan_2018.csv
ShareChat,Bengaluru,Technology,Social,"Xiaomi Singapore, Shunwei Capital",Private Equity,18200000.0,False,2018-01-18,,,India,South Asia,2018,Jan_2018.csv
Skillate,Bengaluru,Technology,Artificial Intellegence,"Incubate Fund India, Anuj Agrawal",Private Equity,,False,2018-01-22,,,India,South Asia,2018,Jan_2018.csv
HungerBox,Bangalore,Consumer Internet,Food and Beverages,Lionrock Capital,Private Equity,2500000.0,False,2018-01-22,,,India,South Asia,2018,Jan_2018.csv
Paperflite,Chennai,Technology,IT,The Chennai Angels,Angel / Seed Funding,400000.0,False,2018-01-22,,,India,South Asia,2018,Jan_2018.csv
AEON Learning,Bengaluru,Technology,Education,Dr. Ranjan Pai,Private Equity,3200000.0,False,2018-01-22,,,India,South Asia,2018,Jan_2018.csv
OptaCredit,Chennai,Finance,Alternative Lending,DMI Finance,Private Equity,4000000.0,False,2018-01-22,,,India,South Asia,2018,Jan_2018.csv
Milkbasket,Gurugram,E-commerce,Online Grocery,Unilever Ventures,Private Equity,3000000.0,False,2018-01-23,,,India,South Asia,2018,Jan_2018.csv
NeoGrowth Credit,Mumbai,Finance,Digital Lending,"LeapFrog Investments, Aspada Investment, Quona Capital",Private Equity,47000000.0,False,2018-01-24,,,India,South Asia,2018,Jan_2018.csv
Rao IIT Academy,Mumbai,Education,Coaching Services,Avendus Finance,Structured Debt,8600000.0,False,2018-01-24,,,India,South Asia,2018,Jan_2018.csv
Aye Finance,Gurugram,Finance,Online Lending,IFMR Capital,Term Loan,6240000.0,False,2018-01-24,,,India,South Asia,2018,Jan_2018.csv
Glassic,Bengaluru,Ecommerce,Eyewear,"Chennai Angels, Lead Angels, LetsVenture",Angel / Seed Funding,,False,2018-01-25,,,India,South Asia,2018,Jan_2018.csv
GreyAtom,Mumbai,Technology,Education,Pravega Ventures,Private Equity,1000000.0,False,2018-01-25,,,India,South Asia,2018,Jan_2018.csv
Axio,Bengaluru,Healthcare,Hemostatic Dressing Solutions,RNT Capital,Private Equity,7400000.0,False,2018-01-26,,,India,South Asia,2018,Jan_2018.csv
eKincare,Hyderabad,Healthcare,Technology,"Ventureast, Endiya Partners, Eight Roads Ventures, Touchstone Equities, BVR Mohan Reddy",Private Equity,1500000.0,False,2018-01-29,,,India,South Asia,2018,Jan_2018.csv
The Wedding Brigade,Mumbai,Consumer internet,Online Services,Blume Ventures,Private Equity,1000000.0,False,2018-01-29,,,India,South Asia,2018,Jan_2018.csv
CureFit,Bengaluru,Healthcare,Fitness,"HDFC Bank, Axis Bank",Debt Funding,10000000.0,False,2018-01-30,,,India,South Asia,2018,Jan_2018.csv
PeeSafe,Gurugram,Healthcare,Hygiene,"Shivani Singh, Rahul Maroli, Mitesh Shah, Venture Catalysts, Alfa Capital, Green Shots Capital, Real Time Ventures.",Private Equity,1000000.0,False,2018-01-30,,,India,South Asia,2018,Jan_2018.csv
BrowserStack,Mumbai,Technology,Browser Testing,Accel Partners,Private Equity,50000000.0,False,2018-01-30,,,India,South Asia,2018,Jan_2018.csv
Scapic,Bengaluru,Technology,Virtual Reality,"Axilor Ventures, Newfort Capital",Angel / Seed Funding,500000.0,False,2018-01-30,,,India,South Asia,2018,Jan_2018.csv
MoneyOnMobile,Mumbai,Technology,Mobile Payment Platform,Undisclosed Investors,Private Equity,7600000.0,False,2018-01-30,,,India,South Asia,2018,Jan_2018.csv
iNurture,Bengaluru,Technology,Education Solutions,Ventureast,Private Equity,4400000.0,False,2018-01-31,,,India,South Asia,2018,Jan_2018.csv
Zomato,Gurugram,Food and Beverages,Food Ordering and Restaurant Discovery,Ant Financials,Private Equity,200000000.0,False,2018-02-01,,,India,South Asia,2018,Feb_2018.csv
BigBasket,Bengaluru,Consumer Internet,Online Grocery & Food Store,"Alibaba, Helion Venture Partners, Bessemer Venture Partners, Ascent Capital",Private Equity,300000000.0,False,2018-02-01,,,India,South Asia,2018,Feb_2018.csv
CollegeDekho,Gurugram,Consumer Internet,Online platform for Higher Education Services,"Man Capital LLP, Girnar Software, Others",Private Equity,2000000.0,False,2018-02-05,,,India,South Asia,2018,Feb_2018.csv
Asia Institute Of Medical Science,Faridabad,Healthcare,Super-specialty Hospital,CDC Group Plc,Private Equity,21000000.0,False,2018-02-05,,,India,South Asia,2018,Feb_2018.csv
Pratilipi,Bengaluru,Publishing,E-Publishing,Omidyar Network,Private Equity,4300000.0,False,2018-02-05,,,India,South Asia,2018,Feb_2018.csv
Healthi,Bengaluru,Healthcare,Preventive Health Checkup,Montane Ventures,Private Equity,3100000.0,False,2018-02-06,,,India,South Asia,2018,Feb_2018.csv
Foodmemories,Ahemdabad,Consumer Internet,Online Food Marketplace,"Bhavesh Manglani, Suraj Saharan, Darshan Upadhyay, Sanjay Notani & Others",Seed Funding,,False,2018-02-06,,,India,South Asia,2018,Feb_2018.csv
Swiggy,Bengaluru,Food and Beverages,Online Food Delivery,Naspers,Private Equity,100000000.0,False,2018-02-07,,,India,South Asia,2018,Feb_2018.csv
Shape,Pune,Healthcare,"Online Portal for Diet,fitness and Beauty",Sandeep Mathur,Seed Funding,100000000.0,False,2018-02-08,,,India,South Asia,2018,Feb_2018.csv
Icertis,Pune,Consumer Internet,Enterprise Contract Management Platform,Meritech Capital Partners,Private Equity,50000000.0,False,2018-02-08,,,India,South Asia,2018,Feb_2018.csv
WebEngage,Mumbai,Technology,Marketing Cloud for consumer businesses,Social Capital,Private Equity,,False,2018-02-09,,,India,South Asia,2018,Feb_2018.csv
Rupeek,Bengaluru,Consumer Internet,Online Gold Loan,"Accel Partners, Sequoia Capital",Private Equity,6830000.0,False,2018-02-09,,,India,South Asia,2018,Feb_2018.csv
MedTel,Bhubaneswar,Healthcare,Virtual health clinics,British and Indian Governments,Private Equity,,False,2018-02-09,,,India,South Asia,2018,Feb_2018.csv
Healthifyme,Bengaluru,Healthcare,Mobile Weight Loss Coach,Sistema Asia Fund,Private Equity,12000000.0,False,2018-02-09,,,India,South Asia,2018,Feb_2018.csv
Cashify,Gurugram,E-Commerce,Online Selling,Trifecta Capital,Debt Funding,935089.0,False,2018-02-12,,,India,South Asia,2018,Feb_2018.csv
Lendingkart,Bengaluru,Finance,Online Lending Platform,Fullerton Financial Holdings Pte Ltd & Others,Private Equity,87000000.0,False,2018-02-12,,,India,South Asia,2018,Feb_2018.csv
Wydr,Gurugram,Consumer Internet,B2B Marketplace,"Bessemer Venture Partners, Stellaris Venture Partners, Axis Capital, Singapore, Jungle Venture Partners",Private Equity,,False,2018-02-12,,,India,South Asia,2018,Feb_2018.csv
Holachef,Mumbai,Food and Beverages,Online Food Delivery,Ashok Kumar Gajera,Seed Funding,311200.0,False,2018-02-13,,,India,South Asia,2018,Feb_2018.csv
IMAX Program,Bengaluru,Ed-Tech,Individualised Progressive Learning Program,"Michael & Susan Dell Foundation, LGT Impact Ventures",Private Equity,13500000.0,False,2018-02-13,,,India,South Asia,2018,Feb_2018.csv
Awaaz De,Ahmedabad,Technology,Mobile Solutions for Social Impact,Tribe Impact Capital LLP,Seed Funding,,False,2018-02-13,,,India,South Asia,2018,Feb_2018.csv
OyoRooms,Gurgaon,Hospitality,Budget Rooms,DiDi Chuxing,Equity,100000000.0,False,2018-02-14,,,India,South Asia,2019,Feb_2019.csv
Littlemore,Chennai,Ed-Tech,Online Education Platform,Kalpavriksh,Private Equity,3000000.0,False,2018-02-14,,,India,South Asia,2018,Feb_2018.csv
Toppr,Mumbai,Ed-Tech,Online Education Platform,Axis Capital Partners,Private Equity,100000.0,False,2018-02-14,,,India,South Asia,2018,Feb_2018.csv
Shirsa Labs,Mumbai,Ed-Tech,Integrated Kids Engagement Company,"Dewang Neralla, Mahesh Kothurkar,Atul Agarwal",Private Equity,500000.0,False,2018-02-14,,,India,South Asia,2018,Feb_2018.csv
MoneyOnMobile,Mumbai,Technology,mobile payment platform,S7 Group,Private Equity,5000000.0,False,2018-02-14,,,India,South Asia,2018,Feb_2018.csv
Infibeam,Ahemadabad,E-Commerce,Online Retailing,Network 18,Private Equity,6230000.0,False,2018-02-15,,,India,South Asia,2018,Feb_2018.csv
PetSutra,Gurugram,Consumer Internet,Online Pet Care Products,Michael Patrick Hickey,Seed Funding,148434.0,False,2018-02-15,,,India,South Asia,2018,Feb_2018.csv
Fincash,Mumbai,Finance,Fin-Tech,"Mohammed Khan, Sameer Narayan & Others",Seed Funding,150000.0,False,2018-02-16,,,India,South Asia,2018,Feb_2018.csv
Happay,Bengaluru,Finance,Expense Management,Sequoia and Jerry Yang,Seed Funding,250000.0,False,2018-02-16,,,India,South Asia,2018,Feb_2018.csv
AyeFinance,Gurugram,Finance,Online Lending,"Hinduja Leyland Finance, IntelleGrow",Private Equity,3800000.0,False,2018-02-19,,,India,South Asia,2018,Feb_2018.csv
Agricxlab,Mumbai,Agriculture,Agri-tech,Ankur Capital,Seed Funding,500000.0,False,2018-02-20,,,India,South Asia,2018,Feb_2018.csv
Udaan,Bengaluru,E-Commerce,B2B Marketplace,Lightspeed & Yuri Milner,Private Equity,50000000.0,False,2018-02-21,,,India,South Asia,2018,Feb_2018.csv
Capillary,Bengaluru,IT,SaaS,"Wargburg Pincus, Sequoia",Private Equity,20000000.0,False,2018-02-21,,,India,South Asia,2018,Feb_2018.csv
The Healthy Billions,Gurugram,Healthcare,Analytics,"Blume Ventures, HealthQuad and Fireside Ventures",Private Equity,2100000.0,False,2018-02-21,,,India,South Asia,2018,Feb_2018.csv
HighRadius,Hyderabad,Technology,Cloud-based Software,"PNC, Citi Ventures",Private Equity,,False,2018-02-21,,,India,South Asia,2018,Feb_2018.csv
Avishkaar Box,Delhi,Ed-Tech,Education,Auxano Deals,Private Equity,772500.0,False,2018-02-26,,,India,South Asia,2018,Feb_2018.csv
Planys Technologies,Chennai,Technology,Robotic InspectionStartup,"Kris Gopalakrishnan, Pratithi Investment Trust, MEMG Family Office, S Gopal",Private Equity,1040000.0,False,2018-02-26,,,India,South Asia,2018,Feb_2018.csv
